,id_num,picture_num,race,Male,facial_hair,age,glasses,quality
068684_1M45.jpg,68684,1,B,1,,29,,GOOD
193892_02M28.jpg,193892,2,B,1,,12,,GOOD
331009_00M28.jpg,331009,0,W,1,,12,,GOOD
235035_03M25.jpg,235035,3,B,1,,9,,GOOD
124179_1M45.jpg,124179,1,B,1,,29,,GOOD
284489_02M21.jpg,284489,2,B,1,,5,,GOOD
210701_05M26.jpg,210701,5,B,1,,10,,GOOD
121351_0M33.jpg,121351,0,B,1,,17,,GOOD
062826_2M44.jpg,62826,2,B,1,,28,,GOOD
230632_03M28.jpg,230632,3,B,1,,12,,GOOD
208405_02M28.jpg,208405,2,W,1,,12,,GOOD
125963_02M43.jpg,125963,2,W,1,,27,,GOOD
152670_02F44.jpg,152670,2,W,-1,,28,,GOOD
290202_08M20.jpg,290202,8,B,1,,4,,GOOD
065894_9M45.jpg,65894,9,B,1,,29,,GOOD
308707_03M18.jpg,308707,3,B,1,,2,,GOOD
077080_0M35.jpg,77080,0,B,1,,19,,GOOD
099721_0M53.jpg,99721,0,B,1,,37,,GOOD
284724_00M32.jpg,284724,0,B,1,,16,,GOOD
209537_00M25.jpg,209537,0,B,1,,9,,GOOD
323933_06M47.jpg,323933,6,B,1,,31,,GOOD
061689_7M42.jpg,61689,7,B,1,,26,,GOOD
222622_04M27.jpg,222622,4,B,1,,11,,GOOD
078917_3F39.jpg,78917,3,B,-1,,23,,GOOD
091179_3M39.jpg,91179,3,W,1,,23,,GOOD
235001_05M27.jpg,235001,5,B,1,,11,,GOOD
083498_0M41.jpg,83498,0,W,1,,25,,GOOD
235798_00M44.jpg,235798,0,W,1,,28,,GOOD
048724_5M49.jpg,48724,5,W,1,,33,,GOOD
324365_00M35.jpg,324365,0,B,1,,19,,GOOD
086319_0M48.jpg,86319,0,B,1,,32,,GOOD
327633_03M17.jpg,327633,3,B,1,,1,,GOOD
224066_02F25.jpg,224066,2,B,-1,,9,,GOOD
234504_00F24.jpg,234504,0,B,-1,,8,,GOOD
249638_00M22.jpg,249638,0,B,1,,6,,GOOD
115931_3M37.jpg,115931,3,B,1,,21,,GOOD
300111_09M42.jpg,300111,9,B,1,,26,,GOOD
337042_01M22.jpg,337042,1,W,1,,6,,GOOD
126084_0F32.jpg,126084,0,B,-1,,16,,GOOD
135159_0M49.jpg,135159,0,W,1,,33,,GOOD
288544_04M20.jpg,288544,4,B,1,,4,,GOOD
186135_01M30.jpg,186135,1,B,1,,14,,GOOD
214929_02M29.jpg,214929,2,B,1,,13,,GOOD
106770_2M30.jpg,106770,2,B,1,,14,,GOOD
098840_03M37.jpg,98840,3,B,1,,21,,GOOD
305531_01M20.jpg,305531,1,B,1,,4,,GOOD
200570_02M27.jpg,200570,2,B,1,,11,,GOOD
329380_00M40.jpg,329380,0,W,1,,24,,GOOD
255079_03M23.jpg,255079,3,H,1,,7,,GOOD
173355_04M47.jpg,173355,4,W,1,,31,,GOOD
040054_0M50.jpg,40054,0,B,1,,34,,GOOD
127291_4F42.jpg,127291,4,B,-1,,26,,GOOD
314597_02F38.jpg,314597,2,W,-1,,22,,GOOD
229591_05F29.jpg,229591,5,W,-1,,13,,GOOD
308171_00M53.jpg,308171,0,W,1,,37,,GOOD
123287_2M35.jpg,123287,2,B,1,,19,,GOOD
332871_01M29.jpg,332871,1,B,1,,13,,GOOD
095852_2M44.jpg,95852,2,B,1,,28,,GOOD
094559_0M37.jpg,94559,0,B,1,,21,,GOOD
314473_01M17.jpg,314473,1,W,1,,1,,GOOD
326289_03M17.jpg,326289,3,B,1,,1,,GOOD
258051_00M40.jpg,258051,0,B,1,,24,,GOOD
265588_01M20.jpg,265588,1,B,1,,4,,GOOD
295151_00M19.jpg,295151,0,B,1,,3,,GOOD
316863_02M18.jpg,316863,2,B,1,,2,,GOOD
103743_4M38.jpg,103743,4,W,1,,22,,GOOD
074460_1M41.jpg,74460,1,W,1,,25,,GOOD
274650_01F24.jpg,274650,1,B,-1,,8,,GOOD
338332_00M16.jpg,338332,0,B,1,,0,,GOOD
213874_00M25.jpg,213874,0,B,1,,9,,GOOD
175872_04M38.jpg,175872,4,B,1,,22,,GOOD
331243_00M16.jpg,331243,0,B,1,,0,,GOOD
055516_2M52.jpg,55516,2,W,1,,36,,GOOD
072488_3M41.jpg,72488,3,W,1,,25,,GOOD
325270_03M18.jpg,325270,3,B,1,,2,,GOOD
065239_2M43.jpg,65239,2,B,1,,27,,GOOD
330756_00M21.jpg,330756,0,B,1,,5,,GOOD
232396_00M24.jpg,232396,0,B,1,,8,,GOOD
299293_02M31.jpg,299293,2,W,1,,15,,GOOD
338491_01M16.jpg,338491,1,B,1,,0,,GOOD
150477_01M49.jpg,150477,1,B,1,,33,,GOOD
321136_02M18.jpg,321136,2,B,1,,2,,GOOD
319946_00M33.jpg,319946,0,H,1,,17,,GOOD
086574_3F36.jpg,86574,3,B,-1,,20,,GOOD
240166_06M24.jpg,240166,6,B,1,,8,,GOOD
109529_0M49.jpg,109529,0,B,1,,33,,GOOD
253606_07M48.jpg,253606,7,B,1,,32,,GOOD
132320_2M35.jpg,132320,2,W,1,,19,,GOOD
247264_02M26.jpg,247264,2,B,1,,10,,GOOD
347151_01M16.jpg,347151,1,B,1,,0,,GOOD
211160_15M53.jpg,211160,15,W,1,,37,,GOOD
297452_00M34.jpg,297452,0,B,1,,18,,GOOD
163480_00M29.jpg,163480,0,B,1,,13,,GOOD
126286_00F42.jpg,126286,0,B,-1,,26,,GOOD
188869_14M41.jpg,188869,14,W,1,,25,,GOOD
109029_04M35.jpg,109029,4,B,1,,19,,GOOD
242296_04M25.jpg,242296,4,W,1,,9,,GOOD
322917_02M16.jpg,322917,2,B,1,,0,,GOOD
270977_00M37.jpg,270977,0,B,1,,21,,GOOD
320459_08M20.jpg,320459,8,B,1,,4,,GOOD
288075_09M19.jpg,288075,9,B,1,,3,,GOOD
249734_03M24.jpg,249734,3,B,1,,8,,GOOD
202297_02M30.jpg,202297,2,B,1,,14,,GOOD
102061_02M36.jpg,102061,2,W,1,,20,,GOOD
137845_1M32.jpg,137845,1,B,1,,16,,GOOD
126371_1M33.jpg,126371,1,W,1,,17,,GOOD
128506_2M42.jpg,128506,2,B,1,,26,,GOOD
320295_00M41.jpg,320295,0,B,1,,25,,GOOD
223301_03F26.jpg,223301,3,B,-1,,10,,GOOD
188746_18M37.jpg,188746,18,B,1,,21,,GOOD
286581_02F55.jpg,286581,2,W,-1,,39,,GOOD
294860_00M25.jpg,294860,0,B,1,,9,,GOOD
300111_03M41.jpg,300111,3,B,1,,25,,GOOD
232842_01M24.jpg,232842,1,B,1,,8,,GOOD
173917_06M31.jpg,173917,6,B,1,,15,,GOOD
181547_00M36.jpg,181547,0,B,1,,20,,GOOD
052819_2F43.jpg,52819,2,W,-1,,27,,GOOD
081656_0M63.jpg,81656,0,B,1,,47,,GOOD
334378_01M20.jpg,334378,1,B,1,,4,,GOOD
229733_10M24.jpg,229733,10,B,1,,8,,GOOD
146981_00M31.jpg,146981,0,B,1,,15,,GOOD
040081_3F53.jpg,40081,3,B,-1,,37,,GOOD
132638_11M37.jpg,132638,11,B,1,,21,,GOOD
124155_10M35.jpg,124155,10,B,1,,19,,GOOD
201107_01M26.jpg,201107,1,W,1,,10,,GOOD
326935_00M35.jpg,326935,0,W,1,,19,,GOOD
119835_02M33.jpg,119835,2,B,1,,17,,GOOD
254864_04M31.jpg,254864,4,H,1,,15,,GOOD
320906_00F16.jpg,320906,0,B,-1,,0,,GOOD
328462_01M19.jpg,328462,1,B,1,,3,,GOOD
280467_01F45.jpg,280467,1,B,-1,,29,,GOOD
081480_1M37.jpg,81480,1,B,1,,21,,GOOD
326207_01M22.jpg,326207,1,B,1,,6,,GOOD
283772_00M20.jpg,283772,0,B,1,,4,,GOOD
115712_6M39.jpg,115712,6,B,1,,23,,GOOD
150596_04M32.jpg,150596,4,B,1,,16,,GOOD
256773_00M21.jpg,256773,0,B,1,,5,,GOOD
108580_0M33.jpg,108580,0,B,1,,17,,GOOD
309216_02M28.jpg,309216,2,H,1,,12,,GOOD
265419_01M40.jpg,265419,1,B,1,,24,,GOOD
327854_05M19.jpg,327854,5,B,1,,3,,GOOD
325547_02M21.jpg,325547,2,B,1,,5,,GOOD
345829_00M16.jpg,345829,0,B,1,,0,,GOOD
246249_00M22.jpg,246249,0,B,1,,6,,GOOD
295624_01M20.jpg,295624,1,B,1,,4,,GOOD
338966_02M18.jpg,338966,2,B,1,,2,,GOOD
063238_0M48.jpg,63238,0,B,1,,32,,GOOD
186886_00M30.jpg,186886,0,B,1,,14,,GOOD
097028_2M42.jpg,97028,2,B,1,,26,,GOOD
218703_02M24.jpg,218703,2,B,1,,8,,GOOD
058130_2M42.jpg,58130,2,B,1,,26,,GOOD
041143_01M50.jpg,41143,1,B,1,,34,,GOOD
318087_01M21.jpg,318087,1,B,1,,5,,GOOD
109833_4M46.jpg,109833,4,B,1,,30,,GOOD
057292_1M41.jpg,57292,1,B,1,,25,,GOOD
333198_01M24.jpg,333198,1,H,1,,8,,GOOD
295400_02M21.jpg,295400,2,B,1,,5,,GOOD
293830_02M21.jpg,293830,2,B,1,,5,,GOOD
105458_09F36.jpg,105458,9,W,-1,,20,,GOOD
100423_3M42.jpg,100423,3,B,1,,26,,GOOD
292674_03F28.jpg,292674,3,B,-1,,12,,GOOD
169947_00M40.jpg,169947,0,B,1,,24,,GOOD
035735_3M56.jpg,35735,3,B,1,,40,,GOOD
268441_10M22.jpg,268441,10,B,1,,6,,GOOD
229009_00M24.jpg,229009,0,B,1,,8,,GOOD
051711_5M54.jpg,51711,5,B,1,,38,,GOOD
222521_02F31.jpg,222521,2,B,-1,,15,,GOOD
324180_02F23.jpg,324180,2,B,-1,,7,,GOOD
121638_0F31.jpg,121638,0,B,-1,,15,,GOOD
326405_00F33.jpg,326405,0,B,-1,,17,,GOOD
107050_03F40.jpg,107050,3,B,-1,,24,,GOOD
063448_2M40.jpg,63448,2,B,1,,24,,GOOD
310081_05M19.jpg,310081,5,B,1,,3,,GOOD
311685_00F36.jpg,311685,0,W,-1,,20,,GOOD
198819_01M43.jpg,198819,1,B,1,,27,,GOOD
066544_2M44.jpg,66544,2,B,1,,28,,GOOD
087566_1M38.jpg,87566,1,W,1,,22,,GOOD
131553_14M41.jpg,131553,14,B,1,,25,,GOOD
055696_6F45.jpg,55696,6,B,-1,,29,,GOOD
320116_00M16.jpg,320116,0,B,1,,0,,GOOD
164996_03M56.jpg,164996,3,W,1,,40,,GOOD
033822_0M59.jpg,33822,0,B,1,,43,,GOOD
257768_02M24.jpg,257768,2,B,1,,8,,GOOD
094304_1M38.jpg,94304,1,B,1,,22,,GOOD
284288_01M20.jpg,284288,1,B,1,,4,,GOOD
125222_1F36.jpg,125222,1,B,-1,,20,,GOOD
288349_04M21.jpg,288349,4,B,1,,5,,GOOD
197176_00F32.jpg,197176,0,B,-1,,16,,GOOD
329355_00F22.jpg,329355,0,W,-1,,6,,GOOD
119646_1M49.jpg,119646,1,B,1,,33,,GOOD
150719_00M30.jpg,150719,0,B,1,,14,,GOOD
316464_00M30.jpg,316464,0,W,1,,14,,GOOD
091806_0M48.jpg,91806,0,B,1,,32,,GOOD
051629_1M49.jpg,51629,1,B,1,,33,,GOOD
343874_00M21.jpg,343874,0,W,1,,5,,GOOD
321635_02M45.jpg,321635,2,B,1,,29,,GOOD
297536_01F31.jpg,297536,1,H,-1,,15,,GOOD
300111_06M41.jpg,300111,6,B,1,,25,,GOOD
231716_05M25.jpg,231716,5,B,1,,9,,GOOD
318845_22F34.jpg,318845,22,B,-1,,18,,GOOD
211625_00M27.jpg,211625,0,B,1,,11,,GOOD
122942_0M53.jpg,122942,0,B,1,,37,,GOOD
114692_2M33.jpg,114692,2,B,1,,17,,GOOD
058648_0M41.jpg,58648,0,B,1,,25,,GOOD
329838_02F30.jpg,329838,2,W,-1,,14,,GOOD
098875_1M35.jpg,98875,1,B,1,,19,,GOOD
245070_00M32.jpg,245070,0,H,1,,16,,GOOD
067247_0M41.jpg,67247,0,B,1,,25,,GOOD
298358_01M47.jpg,298358,1,B,1,,31,,GOOD
044056_01M50.jpg,44056,1,W,1,,34,,GOOD
261780_00M18.jpg,261780,0,B,1,,2,,GOOD
110471_1M47.jpg,110471,1,W,1,,31,,GOOD
340267_00M16.jpg,340267,0,B,1,,0,,GOOD
319852_01M35.jpg,319852,1,B,1,,19,,GOOD
311204_00M24.jpg,311204,0,B,1,,8,,GOOD
171578_02M32.jpg,171578,2,B,1,,16,,GOOD
085585_1M49.jpg,85585,1,B,1,,33,,GOOD
309637_00M29.jpg,309637,0,B,1,,13,,GOOD
257349_01M21.jpg,257349,1,B,1,,5,,GOOD
318845_16F34.jpg,318845,16,B,-1,,18,,GOOD
051180_5M49.jpg,51180,5,B,1,,33,,GOOD
109726_06M36.jpg,109726,6,W,1,,20,,GOOD
279419_01M21.jpg,279419,1,W,1,,5,,GOOD
270716_06M22.jpg,270716,6,B,1,,6,,GOOD
047742_02M48.jpg,47742,2,B,1,,32,,GOOD
102701_4M46.jpg,102701,4,B,1,,30,,GOOD
176212_02M30.jpg,176212,2,W,1,,14,,GOOD
064719_0M39.jpg,64719,0,W,1,,23,,GOOD
211681_01F32.jpg,211681,1,B,-1,,16,,GOOD
204872_01M28.jpg,204872,1,B,1,,12,,GOOD
251942_02M25.jpg,251942,2,B,1,,9,,GOOD
283930_04M21.jpg,283930,4,B,1,,5,,GOOD
179243_02M35.jpg,179243,2,B,1,,19,,GOOD
246175_00M27.jpg,246175,0,B,1,,11,,GOOD
087403_01M38.jpg,87403,1,B,1,,22,,GOOD
248490_05M23.jpg,248490,5,B,1,,7,,GOOD
091184_05M46.jpg,91184,5,W,1,,30,,GOOD
113992_0M47.jpg,113992,0,B,1,,31,,GOOD
313861_05M19.jpg,313861,5,B,1,,3,,GOOD
112112_05M39.jpg,112112,5,W,1,,23,,GOOD
185535_01M35.jpg,185535,1,B,1,,19,,GOOD
125237_02M42.jpg,125237,2,B,1,,26,,GOOD
321136_01M17.jpg,321136,1,B,1,,1,,GOOD
239536_07M25.jpg,239536,7,B,1,,9,,GOOD
270983_01M22.jpg,270983,1,B,1,,6,,GOOD
062694_0M38.jpg,62694,0,B,1,,22,,GOOD
335012_00M60.jpg,335012,0,B,1,,44,,GOOD
332689_03M17.jpg,332689,3,B,1,,1,,GOOD
307919_04F30.jpg,307919,4,W,-1,,14,,GOOD
231050_01M22.jpg,231050,1,B,1,,6,,GOOD
271911_00M24.jpg,271911,0,B,1,,8,,GOOD
209267_02M26.jpg,209267,2,B,1,,10,,GOOD
090283_1M45.jpg,90283,1,W,1,,29,,GOOD
114319_0F37.jpg,114319,0,B,-1,,21,,GOOD
030067_02M59.jpg,30067,2,B,1,,43,,GOOD
270613_05F24.jpg,270613,5,B,-1,,8,,GOOD
099381_14M46.jpg,99381,14,B,1,,30,,GOOD
320116_06M18.jpg,320116,6,B,1,,2,,GOOD
288088_04M23.jpg,288088,4,B,1,,7,,GOOD
317337_00M17.jpg,317337,0,B,1,,1,,GOOD
309867_02M17.jpg,309867,2,B,1,,1,,GOOD
320623_06F18.jpg,320623,6,B,-1,,2,,GOOD
302020_05M18.jpg,302020,5,B,1,,2,,GOOD
111840_0M32.jpg,111840,0,B,1,,16,,GOOD
334742_01M25.jpg,334742,1,B,1,,9,,GOOD
313682_00F16.jpg,313682,0,W,-1,,0,,GOOD
257371_01M23.jpg,257371,1,B,1,,7,,GOOD
293365_03M22.jpg,293365,3,B,1,,6,,GOOD
116529_2F36.jpg,116529,2,W,-1,,20,,GOOD
227676_06M43.jpg,227676,6,B,1,,27,,GOOD
037948_4M57.jpg,37948,4,W,1,,41,,GOOD
169775_07M31.jpg,169775,7,B,1,,15,,GOOD
336563_06M18.jpg,336563,6,B,1,,2,,GOOD
031844_1M59.jpg,31844,1,B,1,,43,,GOOD
068440_1M40.jpg,68440,1,B,1,,24,,GOOD
315258_03M17.jpg,315258,3,B,1,,1,,GOOD
292423_01F34.jpg,292423,1,B,-1,,18,,GOOD
109833_2M45.jpg,109833,2,B,1,,29,,GOOD
070680_04M41.jpg,70680,4,B,1,,25,,GOOD
028644_1M61.jpg,28644,1,W,1,,45,,GOOD
285936_00M19.jpg,285936,0,B,1,,3,,GOOD
097294_0M37.jpg,97294,0,B,1,,21,,GOOD
229007_04M24.jpg,229007,4,B,1,,8,,GOOD
315486_08M19.jpg,315486,8,B,1,,3,,GOOD
076181_1M34.jpg,76181,1,B,1,,18,,GOOD
122531_09M48.jpg,122531,9,B,1,,32,,GOOD
258940_00M20.jpg,258940,0,B,1,,4,,GOOD
331629_05M17.jpg,331629,5,B,1,,1,,GOOD
312740_02M35.jpg,312740,2,B,1,,19,,GOOD
261249_01M24.jpg,261249,1,B,1,,8,,GOOD
269576_02M22.jpg,269576,2,B,1,,6,,GOOD
107180_2M61.jpg,107180,2,B,1,,45,,GOOD
189661_00M25.jpg,189661,0,B,1,,9,,GOOD
042384_15M51.jpg,42384,15,W,1,,35,,GOOD
272111_02M22.jpg,272111,2,B,1,,6,,GOOD
088515_2M35.jpg,88515,2,W,1,,19,,GOOD
057828_0M41.jpg,57828,0,W,1,,25,,GOOD
092858_4M46.jpg,92858,4,W,1,,30,,GOOD
077298_9M53.jpg,77298,9,B,1,,37,,GOOD
087852_3M36.jpg,87852,3,B,1,,20,,GOOD
327424_02M20.jpg,327424,2,W,1,,4,,GOOD
242352_03M24.jpg,242352,3,B,1,,8,,GOOD
053497_1M51.jpg,53497,1,B,1,,35,,GOOD
263515_00M23.jpg,263515,0,B,1,,7,,GOOD
250293_09M49.jpg,250293,9,B,1,,33,,GOOD
062385_1M46.jpg,62385,1,B,1,,30,,GOOD
076708_1M43.jpg,76708,1,B,1,,27,,GOOD
323882_03M17.jpg,323882,3,B,1,,1,,GOOD
050919_11M44.jpg,50919,11,B,1,,28,,GOOD
281555_04M37.jpg,281555,4,W,1,,21,,GOOD
322915_00M16.jpg,322915,0,B,1,,0,,GOOD
052621_0M45.jpg,52621,0,B,1,,29,,GOOD
333493_01M25.jpg,333493,1,B,1,,9,,GOOD
114962_05M37.jpg,114962,5,B,1,,21,,GOOD
299444_04M20.jpg,299444,4,B,1,,4,,GOOD
216665_00M48.jpg,216665,0,B,1,,32,,GOOD
232498_00M44.jpg,232498,0,B,1,,28,,GOOD
272061_02F23.jpg,272061,2,B,-1,,7,,GOOD
138565_15M46.jpg,138565,15,B,1,,30,,GOOD
305301_01M20.jpg,305301,1,B,1,,4,,GOOD
061633_5M42.jpg,61633,5,B,1,,26,,GOOD
058821_1M48.jpg,58821,1,B,1,,32,,GOOD
237475_01M25.jpg,237475,1,W,1,,9,,GOOD
201796_00M26.jpg,201796,0,B,1,,10,,GOOD
065015_5M41.jpg,65015,5,B,1,,25,,GOOD
110049_1M43.jpg,110049,1,B,1,,27,,GOOD
334149_01M41.jpg,334149,1,B,1,,25,,GOOD
187537_00M45.jpg,187537,0,W,1,,29,,GOOD
303699_02M22.jpg,303699,2,B,1,,6,,GOOD
056501_5M46.jpg,56501,5,B,1,,30,,GOOD
202778_00M26.jpg,202778,0,B,1,,10,,GOOD
110384_05M40.jpg,110384,5,W,1,,24,,GOOD
177538_01M29.jpg,177538,1,B,1,,13,,GOOD
245897_02M24.jpg,245897,2,B,1,,8,,GOOD
163235_06M41.jpg,163235,6,B,1,,25,,GOOD
314260_04M53.jpg,314260,4,B,1,,37,,GOOD
275237_01M29.jpg,275237,1,B,1,,13,,GOOD
310153_02M19.jpg,310153,2,B,1,,3,,GOOD
046138_3M53.jpg,46138,3,B,1,,37,,GOOD
115749_19M35.jpg,115749,19,B,1,,19,,GOOD
117843_5M46.jpg,117843,5,W,1,,30,,GOOD
259631_01M26.jpg,259631,1,B,1,,10,,GOOD
115817_04M36.jpg,115817,4,W,1,,20,,GOOD
307919_09F32.jpg,307919,9,W,-1,,16,,GOOD
078391_2M40.jpg,78391,2,B,1,,24,,GOOD
307035_02M18.jpg,307035,2,B,1,,2,,GOOD
174026_01M30.jpg,174026,1,B,1,,14,,GOOD
255592_02M43.jpg,255592,2,B,1,,27,,GOOD
088499_1M50.jpg,88499,1,B,1,,34,,GOOD
104180_6F41.jpg,104180,6,B,-1,,25,,GOOD
172010_02M31.jpg,172010,2,B,1,,15,,GOOD
119339_02M36.jpg,119339,2,B,1,,20,,GOOD
325138_03M38.jpg,325138,3,B,1,,22,,GOOD
037950_2M49.jpg,37950,2,B,1,,33,,GOOD
088721_02M43.jpg,88721,2,B,1,,27,,GOOD
266141_03F25.jpg,266141,3,B,-1,,9,,GOOD
237800_01M22.jpg,237800,1,B,1,,6,,GOOD
080522_3M38.jpg,80522,3,B,1,,22,,GOOD
132953_2M31.jpg,132953,2,B,1,,15,,GOOD
315100_02F27.jpg,315100,2,W,-1,,11,,GOOD
127864_2M33.jpg,127864,2,W,1,,17,,GOOD
307421_01M19.jpg,307421,1,B,1,,3,,GOOD
232758_00M40.jpg,232758,0,H,1,,24,,GOOD
124829_1M46.jpg,124829,1,B,1,,30,,GOOD
224468_05M27.jpg,224468,5,B,1,,11,,GOOD
262858_03M21.jpg,262858,3,B,1,,5,,GOOD
129137_3M36.jpg,129137,3,W,1,,20,,GOOD
342326_01M16.jpg,342326,1,H,1,,0,,GOOD
253454_00M22.jpg,253454,0,B,1,,6,,GOOD
320655_00M41.jpg,320655,0,B,1,,25,,GOOD
131367_2M35.jpg,131367,2,B,1,,19,,GOOD
111818_0M41.jpg,111818,0,B,1,,25,,GOOD
241139_06M36.jpg,241139,6,B,1,,20,,GOOD
126879_2M49.jpg,126879,2,H,1,,33,,GOOD
067171_1M37.jpg,67171,1,W,1,,21,,GOOD
097192_8M35.jpg,97192,8,B,1,,19,,GOOD
295606_04M18.jpg,295606,4,B,1,,2,,GOOD
299702_05M22.jpg,299702,5,W,1,,6,,GOOD
254962_00M24.jpg,254962,0,B,1,,8,,GOOD
189371_03M29.jpg,189371,3,B,1,,13,,GOOD
150780_02F31.jpg,150780,2,B,-1,,15,,GOOD
069596_0M37.jpg,69596,0,B,1,,21,,GOOD
106667_1M35.jpg,106667,1,B,1,,19,,GOOD
099538_17M55.jpg,99538,17,B,1,,39,,GOOD
303156_03M19.jpg,303156,3,W,1,,3,,GOOD
256328_00M22.jpg,256328,0,B,1,,6,,GOOD
110160_1M37.jpg,110160,1,B,1,,21,,GOOD
065889_0M37.jpg,65889,0,B,1,,21,,GOOD
165637_00M32.jpg,165637,0,W,1,,16,,GOOD
095453_3F36.jpg,95453,3,W,-1,,20,,GOOD
285635_00M21.jpg,285635,0,B,1,,5,,GOOD
266401_00M40.jpg,266401,0,B,1,,24,,GOOD
047976_1M52.jpg,47976,1,B,1,,36,,GOOD
319689_00M17.jpg,319689,0,B,1,,1,,GOOD
318777_03M19.jpg,318777,3,W,1,,3,,GOOD
209689_01F30.jpg,209689,1,B,-1,,14,,GOOD
319965_01F20.jpg,319965,1,B,-1,,4,,GOOD
169689_02M30.jpg,169689,2,B,1,,14,,GOOD
048030_0M47.jpg,48030,0,B,1,,31,,GOOD
260710_05M50.jpg,260710,5,W,1,,34,,GOOD
323724_01M29.jpg,323724,1,B,1,,13,,GOOD
051879_2F53.jpg,51879,2,B,-1,,37,,GOOD
106717_1M41.jpg,106717,1,W,1,,25,,GOOD
312990_02M19.jpg,312990,2,W,1,,3,,GOOD
298187_00M21.jpg,298187,0,B,1,,5,,GOOD
289402_02M35.jpg,289402,2,B,1,,19,,GOOD
161378_02F44.jpg,161378,2,B,-1,,28,,GOOD
303766_00M34.jpg,303766,0,B,1,,18,,GOOD
233610_00M25.jpg,233610,0,B,1,,9,,GOOD
072311_0F36.jpg,72311,0,B,-1,,20,,GOOD
290202_05M19.jpg,290202,5,B,1,,3,,GOOD
343164_02M18.jpg,343164,2,W,1,,2,,GOOD
192456_01M31.jpg,192456,1,W,1,,15,,GOOD
321659_00M21.jpg,321659,0,B,1,,5,,GOOD
230525_01M27.jpg,230525,1,B,1,,11,,GOOD
267196_00M21.jpg,267196,0,B,1,,5,,GOOD
281319_06M21.jpg,281319,6,B,1,,5,,GOOD
276401_00F23.jpg,276401,0,B,-1,,7,,GOOD
066550_2M42.jpg,66550,2,B,1,,26,,GOOD
274643_01M21.jpg,274643,1,W,1,,5,,GOOD
319594_02M17.jpg,319594,2,B,1,,1,,GOOD
309003_00M36.jpg,309003,0,H,1,,20,,GOOD
346847_01M18.jpg,346847,1,B,1,,2,,GOOD
319110_02M16.jpg,319110,2,B,1,,0,,GOOD
252054_01M29.jpg,252054,1,B,1,,13,,GOOD
278245_01M22.jpg,278245,1,B,1,,6,,GOOD
234658_03M24.jpg,234658,3,B,1,,8,,GOOD
100370_08M38.jpg,100370,8,B,1,,22,,GOOD
103029_0M34.jpg,103029,0,B,1,,18,,GOOD
040517_2M55.jpg,40517,2,B,1,,39,,GOOD
295851_01M18.jpg,295851,1,B,1,,2,,GOOD
351149_00M17.jpg,351149,0,B,1,,1,,GOOD
188974_05M28.jpg,188974,5,B,1,,12,,GOOD
319928_04M22.jpg,319928,4,B,1,,6,,GOOD
325594_02M40.jpg,325594,2,B,1,,24,,GOOD
173630_01M31.jpg,173630,1,B,1,,15,,GOOD
092198_6M42.jpg,92198,6,B,1,,26,,GOOD
310470_12M20.jpg,310470,12,B,1,,4,,GOOD
133925_00M44.jpg,133925,0,W,1,,28,,GOOD
128416_0M43.jpg,128416,0,W,1,,27,,GOOD
121313_1M33.jpg,121313,1,B,1,,17,,GOOD
057005_01M45.jpg,57005,1,B,1,,29,,GOOD
334557_00M17.jpg,334557,0,B,1,,1,,GOOD
152358_01M42.jpg,152358,1,B,1,,26,,GOOD
136701_0F47.jpg,136701,0,B,-1,,31,,GOOD
308477_01M21.jpg,308477,1,B,1,,5,,GOOD
220353_02F26.jpg,220353,2,W,-1,,10,,GOOD
059159_3F44.jpg,59159,3,B,-1,,28,,GOOD
072388_1F40.jpg,72388,1,B,-1,,24,,GOOD
072404_1M39.jpg,72404,1,B,1,,23,,GOOD
139721_00F40.jpg,139721,0,B,-1,,24,,GOOD
138539_1M37.jpg,138539,1,B,1,,21,,GOOD
316345_00M17.jpg,316345,0,B,1,,1,,GOOD
112361_1M35.jpg,112361,1,B,1,,19,,GOOD
281873_03M22.jpg,281873,3,B,1,,6,,GOOD
105971_07M36.jpg,105971,7,B,1,,20,,GOOD
334392_00M55.jpg,334392,0,W,1,,39,,GOOD
296777_01F19.jpg,296777,1,B,-1,,3,,GOOD
315389_00M17.jpg,315389,0,B,1,,1,,GOOD
050839_2F44.jpg,50839,2,W,-1,,28,,GOOD
096045_1M40.jpg,96045,1,B,1,,24,,GOOD
261621_00M20.jpg,261621,0,B,1,,4,,GOOD
310892_03F19.jpg,310892,3,B,-1,,3,,GOOD
119048_03F36.jpg,119048,3,B,-1,,20,,GOOD
076780_5F49.jpg,76780,5,W,-1,,33,,GOOD
121313_0M32.jpg,121313,0,B,1,,16,,GOOD
256602_00M22.jpg,256602,0,B,1,,6,,GOOD
201893_04M27.jpg,201893,4,B,1,,11,,GOOD
176828_04F30.jpg,176828,4,B,-1,,14,,GOOD
125455_06M37.jpg,125455,6,B,1,,21,,GOOD
071908_1M44.jpg,71908,1,B,1,,28,,GOOD
323650_03M18.jpg,323650,3,B,1,,2,,GOOD
330916_02F21.jpg,330916,2,W,-1,,5,,GOOD
223569_02M27.jpg,223569,2,B,1,,11,,GOOD
181115_02M32.jpg,181115,2,B,1,,16,,GOOD
054537_3M50.jpg,54537,3,B,1,,34,,GOOD
116798_03M49.jpg,116798,3,B,1,,33,,GOOD
294135_06M21.jpg,294135,6,B,1,,5,,GOOD
320192_02M30.jpg,320192,2,B,1,,14,,GOOD
